month,flow_type_id,commodity_id,category,country,value_gbp,net_mass_kg
202407,1,4032013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,500856.0,155905.0
202407,1,4032013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,1869.0,316.0
202407,1,4032013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,192238.0,95690.0
202407,1,4032013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,13938.0,8708.0
202407,1,4032013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,7975.0,3970.0
202407,1,4032013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,77473.0,38560.0
202407,1,4032013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,12655.0,5470.0
202407,1,4032013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Romania,28507.0,16838.0
202407,1,4032013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Romania,2684.0,1857.0
202407,1,4032013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Bulgaria,22432.0,19963.0
202407,1,4032013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Slovenia,1185.0,1008.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,1897.0,1539.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,56679.0,26134.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,32521.0,17404.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,8743.0,5231.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,11568.0,1662.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,36551.0,24037.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,11264.0,5901.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,56552.0,40824.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,8282.0,5702.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,47020.0,31353.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Italy,8203.0,11040.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,43304.0,22966.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Denmark,1811.0,1080.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,7665.0,3966.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,406086.0,192837.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,2066532.0,1027480.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,183293.0,88007.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,317470.0,172417.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,21513.0,12265.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,126550.0,68630.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Estonia,11628.0,1839.0
202407,1,4032019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Bulgaria,2408.0,1242.0
202407,1,4032031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,10420.0,6842.0
202407,1,4032031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,15787.0,7884.0
202407,1,4032031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,987.0,621.0
202407,1,4032031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,15851.0,5658.0
202407,1,4032031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,19288.0,8440.0
202407,1,4032031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,1594.0,384.0
202407,1,4032031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,1114.0,540.0
202407,1,4032031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,149143.0,150903.0
202407,1,4032031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,5126.0,2484.0
202407,1,4032031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,68869.0,68679.0
202407,1,4032031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,68651.0,69465.0
202407,1,4032033,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,39536.0,17009.0
202407,1,4032033,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,29553.0,12516.0
202407,1,4032033,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,37754.0,16505.0
202407,1,4032039,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,71.0,15.0
202407,1,4032039,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,12612.0,8916.0
202407,1,4032039,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,3242.0,300.0
202407,1,4032041,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,6047.0,2317.0
202407,1,4032041,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,976392.0,303618.0
202407,1,4032041,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,475526.0,144892.0
202407,1,4032041,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,581709.0,186012.0
202407,1,4032049,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Italy,2571.0,543.0
202407,1,4032049,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,29191.0,8838.0
202407,1,4032049,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Romania,2819.0,708.0
202407,1,4032051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,1407.0,333.0
202407,1,4032051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,19892.0,11802.0
202407,1,4032051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,11372.0,5754.0
202407,1,4032051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,23863.0,21414.0
202407,1,4032051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,31950.0,18625.0
202407,1,4032053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,155701.0,69312.0
202407,1,4032053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,60920.0,26876.0
202407,1,4032053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,136019.0,59255.0
202407,1,4032053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,313106.0,129641.0
202407,1,4032053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,22857.0,19949.0
202407,1,4032053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,7005.0,6030.0
202407,1,4032053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,15872.0,12248.0
202407,1,4032053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,16965.0,7381.0
202407,1,4032053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,3387.0,1490.0
202407,1,4032053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Czechia,9754.0,2180.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,9155.0,52738.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,2273499.0,1520328.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,131679.0,77139.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,1771745.0,1191017.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,52945.0,41250.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,1331722.0,1057624.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,694628.0,495726.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,45674.0,15170.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,286867.0,168233.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,262337.0,183458.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,215759.0,177501.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,118251.0,58350.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,42803.0,27770.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,5154.0,3360.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Denmark,64132.0,47905.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,7305.0,2628.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,58719.0,33024.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,201439.0,89203.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,552607.0,435930.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,161554.0,127644.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,69153.0,54648.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,173356.0,137559.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,3342.0,1620.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,3601661.0,2838586.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,15378.0,7452.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,1149684.0,907395.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,413105.0,317032.0
202407,3,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Switzerland,86552.0,29931.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,5248.0,2190.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,191977.0,72063.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,88548.0,32788.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Romania,15933.0,10261.0
202407,1,4032091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Romania,3708.0,2388.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,34377.0,17457.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,73396.0,25791.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,222393.0,122181.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,209835.0,118608.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,123196.0,70812.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,10164.0,3502.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,10841.0,3780.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,11604.0,6665.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,38913.0,22644.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,81404.0,32064.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,11052.0,3828.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,32378.0,11382.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,24524.0,8493.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,511277.0,250975.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,91303.0,49227.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,62291.0,19818.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,103152.0,52389.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,128350.0,65563.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,5952.0,5184.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,29323.0,10528.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Lithuania,1017.0,1170.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,8299.0,3377.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,1930.0,706.0
202407,1,4032093,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Romania,6068.0,1346.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,36257.0,19169.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,122462.0,55811.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,24692.0,9879.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,28052.0,20342.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,13345.0,9648.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,7336.0,5322.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,121554.0,34927.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,19385.0,4307.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,343375.0,114240.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,33183.0,11040.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,11450.0,3891.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,89877.0,30639.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,120827.0,55539.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,52950.0,24295.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Spain,29214.0,13466.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,306024.0,157519.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,53355.0,27470.0
202407,1,4032099,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,143938.0,73937.0
202407,1,4039011,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,75160.0,19000.0
202407,1,4039011,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,1063.0,161.0
202407,1,4039011,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,22192.0,5250.0
202407,1,4039011,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,1843.0,2620.0
202407,1,4039011,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,5984.0,6918.0
202407,1,4039011,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,875.0,1018.0
202407,1,4039011,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,3851.0,4619.0
202407,1,4039013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,43001.0,22000.0
202407,1,4039013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,35343.0,7000.0
202407,1,4039013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,143014.0,142792.0
202407,1,4039013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,137284.0,70932.0
202407,1,4039013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,44732.0,19000.0
202407,1,4039013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,25220.0,11800.0
202407,1,4039013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,12805.0,4704.0
202407,1,4039013,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Romania,2146.0,1319.0
202407,1,4039019,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,3645.0,750.0
202407,1,4039031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,8021.0,9631.0
202407,1,4039031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,7588.0,9566.0
202407,1,4039031,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,11743.0,14190.0
202407,1,4039033,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,5435.0,1776.0
202407,1,4039033,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Romania,4665.0,2736.0
202407,1,4039039,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,13934.0,1200.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,3057.0,3733.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,30995.0,35627.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,65624.0,114110.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,5806.0,4745.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,18273.0,25334.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,3361.0,4417.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,26621.0,36383.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Netherlands,27374.0,42344.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,16450.0,17210.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,6996.0,6000.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,2204.0,5541.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,1116.0,972.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Sweden,20471.0,31480.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Lithuania,1530.0,1620.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Lithuania,2566.0,2241.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,237770.0,253753.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,1145.0,1227.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,330298.0,461150.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,29339.0,33776.0
202407,1,4039051,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Bulgaria,4171.0,3212.0
202407,1,4039053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,98.0,78.0
202407,1,4039053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Lithuania,9953.0,12645.0
202407,1,4039053,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Lithuania,10988.0,10341.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,11603.0,7625.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,4023.0,2940.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,6208.0,3000.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,4076.0,1413.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,36402.0,13498.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,3264.0,1200.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,1610.0,600.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Greece,43112.0,17280.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Lithuania,5120.0,2151.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Lithuania,33178.0,9129.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,39111.0,17464.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,150341.0,92926.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Poland,2778.0,1228.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Romania,89537.0,25624.0
202407,1,4039059,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Romania,4368.0,1268.0
202407,1,4039061,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,6508.0,3228.0
202407,1,4039061,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Ireland,3504.0,12350.0
202407,1,4039061,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,18145.0,8777.0
202407,1,4039061,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,7784.0,3766.0
202407,1,4039061,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Belgium,2224.0,1076.0
202407,1,4039069,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,3154.0,840.0
202407,1,4039073,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Slovakia,946.0,10.0
202407,1,4039091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,4920.0,3456.0
202407,1,4039091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,1628947.0,1045015.0
202407,1,4039091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,23940.0,4800.0
202407,1,4039091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,168631.0,105195.0
202407,1,4039091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",France,962793.0,602424.0
202407,1,4039091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,11841.0,6335.0
202407,1,4039091,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Germany,58113.0,37876.0
